Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,16,0,0,31,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java,3,0,0,51,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,19,0,0,84,0,0,0,0,5,0,true
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,13,0,0,233,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,13,0,0,49,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,13,0,0,29,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,19,0,0,113,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,19,0,0,535,0,0,0,0,5,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,19,0,0,170,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,19,0,0,29,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,19,0,0,312,0,0,0,0,5,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/util/KerberosUtil.java,0,1,1,41,45,45,41,41.0,1,3.0,true
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/util/Profiler.java,19,0,0,36,0,0,0,0,3,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,19,0,0,131,0,0,0,0,5,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,3,0,0,32,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/java/main/org/apache/zookeeper/version/util/VerGen.java,19,0,0,166,0,0,0,0,5,0,false
20,refs/tags/release-3.4.4,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,3,0,0,33,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,3,0,0,395,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,3,0,0,68,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,13,0,0,36,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,13,0,0,175,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,13,0,0,273,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,13,0,0,97,0,0,0,0,2,0,false
20,refs/tags/release-3.4.4,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,13,0,0,35,0,0,0,0,1,0,false
20,refs/tags/release-3.4.4,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,10,0,0,267,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,17,0,0,120,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,4,0,0,21,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,4,0,0,65,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,4,0,0,115,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,4,0,0,192,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,4,0,0,35,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,4,0,0,323,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,4,0,0,38,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,4,0,0,24,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,4,0,0,54,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,4,0,0,79,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,4,0,0,28,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,4,0,0,84,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,4,0,0,190,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,4,0,0,282,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,4,0,0,50,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,4,0,0,322,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,4,0,0,31,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,4,0,0,31,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,4,0,0,39,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,4,0,0,64,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,4,0,0,63,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,4,0,0,29,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,4,0,0,25,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,4,0,0,31,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,4,0,0,25,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,4,0,0,25,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,4,0,0,38,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,4,0,0,50,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,4,0,0,63,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,4,0,0,69,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,4,0,0,72,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,4,0,0,70,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,4,0,0,43,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,4,0,0,101,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,14,0,0,123,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,14,0,0,204,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,4,0,0,40,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,4,0,0,59,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,4,0,0,42,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,4,0,0,42,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,4,0,0,86,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,4,0,0,70,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,14,0,0,69,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,14,0,0,65,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,14,0,0,34,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,14,0,0,53,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,4,0,0,47,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,14,0,0,93,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,14,0,0,63,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,14,0,0,76,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,14,0,0,48,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,4,0,0,114,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,14,0,0,55,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,14,0,0,359,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,11,0,0,61,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,11,0,0,46,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,11,0,0,37,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,11,0,0,34,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,11,0,0,76,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,11,0,0,307,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorIconResources.java,11,0,0,103,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,11,0,0,584,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,11,0,0,130,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,11,0,0,340,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,11,0,0,335,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,11,0,0,176,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,11,0,0,133,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,11,0,0,175,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,11,0,0,126,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,11,0,0,33,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,11,0,0,35,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,11,0,0,109,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,11,0,0,123,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,11,0,0,807,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,11,0,0,32,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,11,0,0,39,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,11,0,0,86,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,11,0,0,267,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/BinaryInputArchive.java,20,0,0,108,0,0,0,0,2,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/BinaryOutputArchive.java,20,0,0,123,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/CsvInputArchive.java,20,0,0,181,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/CsvOutputArchive.java,20,0,0,127,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/Index.java,20,0,0,36,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/InputArchive.java,20,0,0,40,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/OutputArchive.java,20,0,0,43,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/Record.java,20,0,0,29,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/RecordReader.java,20,0,0,84,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/RecordWriter.java,20,0,0,102,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/Utils.java,20,0,0,265,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/XmlInputArchive.java,20,0,0,215,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/XmlOutputArchive.java,20,0,0,216,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/CGenerator.java,20,0,0,117,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,4,0,0,48,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/CppGenerator.java,20,0,0,113,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JBoolean.java,20,0,0,42,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JBuffer.java,20,0,0,93,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JByte.java,20,0,0,30,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JCompType.java,20,0,0,56,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JDouble.java,20,0,0,34,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JField.java,20,0,0,110,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JFile.java,20,0,0,77,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JFloat.java,20,0,0,33,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JInt.java,20,0,0,30,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JLong.java,20,0,0,33,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JMap.java,20,0,0,128,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JRecord.java,20,0,0,700,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JString.java,20,0,0,40,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JType.java,20,0,0,168,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JVector.java,20,0,0,132,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/JavaGenerator.java,20,0,0,52,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/ParseException.java,20,0,0,196,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/Rcc.java,20,0,0,493,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,20,0,0,82,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,20,0,0,825,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,20,0,0,386,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/Token.java,20,0,0,88,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,20,0,0,137,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/AsyncCallback.java,20,0,0,48,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ClientCnxn.java,20,0,0,1225,0,0,0,0,7,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,4,0,0,140,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,4,1,0,389,104,53,2,2.0,6,2.0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ClientWatchManager.java,20,0,0,37,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/CreateMode.java,20,0,0,76,0,0,0,0,2,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Environment.java,17,0,0,91,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,14,0,0,75,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/KeeperException.java,20,0,0,647,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Login.java,4,1,1,374,4,4,3,3.0,1,5.0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/MultiResponse.java,4,0,0,143,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/MultiTransactionRecord.java,4,0,0,143,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Op.java,4,0,0,284,0,0,0,0,2,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/OpResult.java,4,0,0,153,0,0,0,0,2,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Quotas.java,17,0,0,60,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ServerAdminClient.java,20,0,0,272,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Shell.java,4,0,0,422,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/StatsTrack.java,17,0,0,92,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Transaction.java,4,0,0,54,0,0,0,0,3,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Version.java,20,0,0,70,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/WatchedEvent.java,20,0,0,70,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/Watcher.java,20,0,0,127,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ZKUtil.java,4,0,0,115,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ZooDefs.java,20,0,0,84,0,0,0,0,3,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ZooKeeper.java,20,1,1,1642,5,5,4,4.0,6,5.0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,20,0,0,796,0,0,0,0,6,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/client/ConnectStringParser.java,4,0,0,77,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/client/FourLetterWordMain.java,3,0,0,72,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/client/HostProvider.java,4,0,0,56,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,4,0,0,87,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java,4,1,1,490,18,11,5,5.0,2,5.0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/common/AtomicFileOutputStream.java,0,0,0,105,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/common/IOUtils.java,0,0,0,115,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/common/PathTrie.java,17,0,0,266,0,0,0,0,4,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/common/PathUtils.java,14,0,0,95,0,0,0,0,1,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,17,0,0,27,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,17,0,0,198,0,0,0,0,5,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,17,0,0,59,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,17,0,0,34,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,20,0,0,70,0,0,0,0,3,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/ByteBufferOutputStream.java,4,0,0,48,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,17,0,0,141,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,17,0,0,92,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/DataNode.java,20,0,0,156,0,0,0,0,4,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/DataTree.java,20,0,0,1274,0,0,0,0,8,0,true
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,17,0,0,49,0,0,0,0,1,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,17,0,0,44,0,0,0,0,2,0,false
21,refs/tags/release-3.4.5,src/java/main/org/apache/zookeeper/server/DatadirCleanupManager.java,4,0,0,167,0,0,0,0,1,0,false
